Phrase,Sujet,Verbe,Objet,Dep_sujet,Dep_verbe,Dep_objet,ID_sujet,ID_verbe,ID_objet,IDs_sujet,IDs_objet,Lemme_verbe,Head_verbe,Annotation_verbe_col8,Annotation_verbe_col9,Num_phrase,Num_paragr,Sentence_index,personnages_sujet,personnages_objet,personnages_triptyque,lieux_sujet,lieux_objet,lieux_triptyque,types_lieux_triptyque,a_personnage_triptyque,a_lieu_triptyque,a_personnage_et_lieu_triptyque
"Quelquefois, mais en peu de mots, brefs et clairs, il redressait les mille propos qui circulaient dans le club au sujet des voyageurs perdus ou égarés; il indiquait les vraies probabilités, et ses paroles s' étaient trouvées souvent comme inspirées par une seconde vue, tant l' événement finissait toujours par les justifier.",qui,circulaient,dans le club,nsubj,acl:relcl,obl:mod,18,19,22,[18],"[20, 21, 22]",circuler,17,62,PER,24,8,25,['28'],['3'],"['28', '3']",[],[],[],[],True,False,False
"Quelquefois, mais en peu de mots, brefs et clairs, il redressait les mille propos qui circulaient dans le club au sujet des voyageurs perdus ou égarés; il indiquait les vraies probabilités, et ses paroles s' étaient trouvées souvent comme inspirées par une seconde vue, tant l' événement finissait toujours par les justifier.",qui,circulaient,au sujet des voyageurs,nsubj,acl:relcl,obl:mod,18,19,24,[18],"[23, 24, 25, 26]",circuler,17,62,PER,24,8,25,['28'],[],['28'],[],[],[],[],True,False,False
"Quelquefois, mais en peu de mots, brefs et clairs, il redressait les mille propos qui circulaient dans le club au sujet des voyageurs perdus ou égarés; il indiquait les vraies probabilités, et ses paroles s' étaient trouvées souvent comme inspirées par une seconde vue, tant l' événement finissait toujours par les justifier.",NaN,perdus,NaN,NaN,acl,NaN,,27,,[],[],perdre,26,_,_,24,8,25,[],[],[],[],[],[],[],False,False,False
"Quelquefois, mais en peu de mots, brefs et clairs, il redressait les mille propos qui circulaient dans le club au sujet des voyageurs perdus ou égarés; il indiquait les vraies probabilités, et ses paroles s' étaient trouvées souvent comme inspirées par une seconde vue, tant l' événement finissait toujours par les justifier.",NaN,égarés,NaN,NaN,conj,NaN,,29,,[],[],égarer,27,_,_,24,8,25,[],[],[],[],[],[],[],False,False,False
"Quelquefois, mais en peu de mots, brefs et clairs, il redressait les mille propos qui circulaient dans le club au sujet des voyageurs perdus ou égarés; il indiquait les vraies probabilités, et ses paroles s' étaient trouvées souvent comme inspirées par une seconde vue, tant l' événement finissait toujours par les justifier.",il,indiquait,les vraies probabilités,nsubj,root,obj,31,32,35,[31],"[33, 34, 35]",indiquer,0,_,_,24,8,25,['0'],[],['0'],[],[],[],[],True,False,False
"Quelquefois, mais en peu de mots, brefs et clairs, il redressait les mille propos qui circulaient dans le club au sujet des voyageurs perdus ou égarés; il indiquait les vraies probabilités, et ses paroles s' étaient trouvées souvent comme inspirées par une seconde vue, tant l' événement finissait toujours par les justifier.",ses paroles,trouvées,s',nsubj,conj,expl:comp,39,42,40,"[38, 39]",[40],trouver,32,_,_,24,8,25,['0'],[],['0'],[],[],[],[],True,False,False
"Quelquefois, mais en peu de mots, brefs et clairs, il redressait les mille propos qui circulaient dans le club au sujet des voyageurs perdus ou égarés; il indiquait les vraies probabilités, et ses paroles s' étaient trouvées souvent comme inspirées par une seconde vue, tant l' événement finissait toujours par les justifier.",ses paroles,inspirées,par une seconde vue,nsubj,xcomp,obl:agent,39,45,49,"[38, 39]","[46, 47, 48, 49]",inspirer,42,_,_,24,8,25,['0'],[],['0'],[],[],[],[],True,False,False
"Quelquefois, mais en peu de mots, brefs et clairs, il redressait les mille propos qui circulaient dans le club au sujet des voyageurs perdus ou égarés; il indiquait les vraies probabilités, et ses paroles s' étaient trouvées souvent comme inspirées par une seconde vue, tant l' événement finissait toujours par les justifier.",l' événement,finissait,NaN,nsubj,advcl,NaN,53,54,,"[52, 53]",[],finir,42,_,_,24,8,25,[],[],[],[],[],[],[],False,False,False
"Quelquefois, mais en peu de mots, brefs et clairs, il redressait les mille propos qui circulaient dans le club au sujet des voyageurs perdus ou égarés; il indiquait les vraies probabilités, et ses paroles s' étaient trouvées souvent comme inspirées par une seconde vue, tant l' événement finissait toujours par les justifier.",l' événement,justifier,les,nsubj,xcomp,obj,53,58,57,"[52, 53]",[57],justifier,54,_,_,24,8,25,[],[],[],[],[],[],[],False,False,False
"C' était un homme qui avait dû voyager partout,- en esprit, tout au moins.",qui,dû,en esprit,nsubj,acl:relcl,obl:mod,5,7,13,[5],"[12, 13]",devoir,4,_,_,25,8,26,['0'],[],['0'],[],[],[],[],True,False,False
"C' était un homme qui avait dû voyager partout,- en esprit, tout au moins.",qui,voyager,NaN,nsubj,xcomp,NaN,5,8,,[5],[],voyager,7,Dpt au sens large,VERB,25,8,26,['0'],[],['0'],[],[],[],[],True,False,False
"Ce qui était certain toutefois, c' est que, depuis de longues années, Phileas Fogg n' avait pas quitté Londres.",NaN,est,NaN,NaN,root,NaN,,8,,[],[],être,0,_,_,26,9,27,[],[],[],[],[],[],[],False,False,False
"Ce qui était certain toutefois, c' est que, depuis de longues années, Phileas Fogg n' avait pas quitté Londres.",Phileas Fogg,quitté,depuis de longues années,nsubj,ccomp,obl:mod,16,21,14,"[16, 17]","[11, 12, 13, 14]",quitter,8,32,PER,26,9,27,['0'],[],['0'],[],[],[],[],True,False,False
"Ce qui était certain toutefois, c' est que, depuis de longues années, Phileas Fogg n' avait pas quitté Londres.",Phileas Fogg,quitté,Londres,nsubj,ccomp,obj,16,21,22,"[16, 17]",[22],quitter,8,32,PER,26,9,27,['0'],[],['0'],[],[],[],[],True,False,False
Ceux qui avaient l' honneur de le connaître un peu plus que les autres attestaient que- si ce n' est sur ce chemin direct qu' il parcourait chaque jour pour venir de sa maison au club- personne ne pouvait prétendre l' avoir jamais vu ailleurs.,qui,avaient,l' honneur,nsubj,acl:relcl,obj,2,3,5,[2],"[4, 5]",avoir,1,_,_,27,9,28,[],[],[],[],[],[],[],False,False,False
Ceux qui avaient l' honneur de le connaître un peu plus que les autres attestaient que- si ce n' est sur ce chemin direct qu' il parcourait chaque jour pour venir de sa maison au club- personne ne pouvait prétendre l' avoir jamais vu ailleurs.,qui,connaître,le,nsubj,xcomp,obj,2,8,7,[2],[7],connaître,3,_,_,27,9,28,[],['0'],['0'],[],[],[],[],True,False,False
Ceux qui avaient l' honneur de le connaître un peu plus que les autres attestaient que- si ce n' est sur ce chemin direct qu' il parcourait chaque jour pour venir de sa maison au club- personne ne pouvait prétendre l' avoir jamais vu ailleurs.,Ceux,attestaient,que,nsubj,root,obl:mod,1,15,16,[1],[16],attester,0,_,_,27,9,28,[],[],[],[],[],[],[],False,False,False
Ceux qui avaient l' honneur de le connaître un peu plus que les autres attestaient que- si ce n' est sur ce chemin direct qu' il parcourait chaque jour pour venir de sa maison au club- personne ne pouvait prétendre l' avoir jamais vu ailleurs.,Ceux,est,sur ce chemin direct,nsubj,ccomp,obl:mod,1,21,24,[1],"[22, 23, 24, 25]",être,15,_,_,27,9,28,[],[],[],[],['19'],['19'],['FAC'],False,True,False
Ceux qui avaient l' honneur de le connaître un peu plus que les autres attestaient que- si ce n' est sur ce chemin direct qu' il parcourait chaque jour pour venir de sa maison au club- personne ne pouvait prétendre l' avoir jamais vu ailleurs.,il,parcourait,qu',nsubj,acl:relcl,obj,27,28,26,[27],[26],parcourir,24,35,PER,27,9,28,['0'],['19'],"['0', '19']",[],[],[],[],True,False,False
Ceux qui avaient l' honneur de le connaître un peu plus que les autres attestaient que- si ce n' est sur ce chemin direct qu' il parcourait chaque jour pour venir de sa maison au club- personne ne pouvait prétendre l' avoir jamais vu ailleurs.,il,parcourait,chaque jour,nsubj,acl:relcl,obl:mod,27,28,30,[27],"[29, 30]",parcourir,24,35,PER,27,9,28,['0'],[],['0'],[],[],[],[],True,False,False
Ceux qui avaient l' honneur de le connaître un peu plus que les autres attestaient que- si ce n' est sur ce chemin direct qu' il parcourait chaque jour pour venir de sa maison au club- personne ne pouvait prétendre l' avoir jamais vu ailleurs.,il,venir,de sa maison au club,nsubj,advcl,obl:arg,27,32,35,[27],"[33, 34, 35, 36, 37]",venir,28,54,PER,27,9,28,['0'],"['5', '0', '3']","['0', '5', '3']",[],[],[],[],True,False,False
Ceux qui avaient l' honneur de le connaître un peu plus que les autres attestaient que- si ce n' est sur ce chemin direct qu' il parcourait chaque jour pour venir de sa maison au club- personne ne pouvait prétendre l' avoir jamais vu ailleurs.,personne,pouvait,NaN,nsubj,acl:relcl,NaN,39,41,,[39],[],pouvoir,24,_,_,27,9,28,[],[],[],[],[],[],[],False,False,False
Ceux qui avaient l' honneur de le connaître un peu plus que les autres attestaient que- si ce n' est sur ce chemin direct qu' il parcourait chaque jour pour venir de sa maison au club- personne ne pouvait prétendre l' avoir jamais vu ailleurs.,personne,prétendre,NaN,nsubj,xcomp,NaN,39,42,,[39],[],prétendre,41,_,_,27,9,28,[],[],[],[],[],[],[],False,False,False
Ceux qui avaient l' honneur de le connaître un peu plus que les autres attestaient que- si ce n' est sur ce chemin direct qu' il parcourait chaque jour pour venir de sa maison au club- personne ne pouvait prétendre l' avoir jamais vu ailleurs.,NaN,vu,l',NaN,xcomp,obj,,46,43,[],[43],voir,42,_,_,27,9,28,[],['0'],['0'],[],[],[],[],True,False,False
Son seul passe-temps était de lire les journaux et de jouer au whist.,Son seul passe-temps,était,NaN,nsubj,root,NaN,3,4,,"[1, 2, 3]",[],être,0,_,_,28,9,29,['0'],[],['0'],[],[],[],[],True,False,False
Son seul passe-temps était de lire les journaux et de jouer au whist.,Son seul passe-temps,lire,les journaux,nsubj,xcomp,obj,3,6,8,"[1, 2, 3]","[7, 8]",lire,4,_,_,28,9,29,['0'],[],['0'],[],[],[],[],True,False,False
Son seul passe-temps était de lire les journaux et de jouer au whist.,Son seul passe-temps,jouer,au whist,nsubj,conj,obl:arg,3,11,13,"[1, 2, 3]","[12, 13]",jouer,6,_,_,28,9,29,['0'],[],['0'],[],[],[],[],True,False,False
"À ce jeu du silence, si bien approprié à sa nature, il gagnait souvent, mais ses gains n' entraient jamais dans sa bourse et figuraient pour une somme importante à son budget de charité.",il,gagnait,À ce jeu du silence si bien approprié à sa nature,nsubj,root,obl:mod,14,15,3,[14],"[1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12]",gagner,0,_,_,29,9,30,['0'],['0'],['0'],[],[],[],[],True,False,False
"À ce jeu du silence, si bien approprié à sa nature, il gagnait souvent, mais ses gains n' entraient jamais dans sa bourse et figuraient pour une somme importante à son budget de charité.",ses gains,entraient,dans sa bourse,nsubj,conj,obl:arg,20,22,26,"[19, 20]","[24, 25, 26]",entrer,15,_,_,29,9,30,['0'],['0'],['0'],[],[],[],[],True,False,False
"À ce jeu du silence, si bien approprié à sa nature, il gagnait souvent, mais ses gains n' entraient jamais dans sa bourse et figuraient pour une somme importante à son budget de charité.",ses gains,figuraient,pour une somme importante à son budget de charité,nsubj,conj,obl:arg,20,28,31,"[19, 20]","[29, 30, 31, 32, 33, 34, 35, 36, 37]",figurer,22,_,_,29,9,30,['0'],['0'],['0'],[],[],[],[],True,False,False
"D' ailleurs, il faut le remarquer, Mr. Fogg jouait évidemment pour jouer, non pour gagner.",NaN,faut,D' ailleurs,NaN,root,obl:mod,,5,2,[],"[1, 2]",falloir,0,_,_,30,9,31,[],[],[],[],[],[],[],False,False,False
"D' ailleurs, il faut le remarquer, Mr. Fogg jouait évidemment pour jouer, non pour gagner.",NaN,remarquer,le,NaN,xcomp,obj,,7,6,[],[6],remarquer,5,_,_,30,9,31,[],[],[],[],[],[],[],False,False,False
"D' ailleurs, il faut le remarquer, Mr. Fogg jouait évidemment pour jouer, non pour gagner.",Mr. Fogg,jouait,NaN,nsubj,advcl,NaN,9,11,,"[9, 10]",[],jouer,5,_,_,30,9,31,['0'],[],['0'],[],[],[],[],True,False,False
"D' ailleurs, il faut le remarquer, Mr. Fogg jouait évidemment pour jouer, non pour gagner.",Mr. Fogg,jouer,NaN,nsubj,advcl,NaN,9,14,,"[9, 10]",[],jouer,11,_,_,30,9,31,['0'],[],['0'],[],[],[],[],True,False,False
"D' ailleurs, il faut le remarquer, Mr. Fogg jouait évidemment pour jouer, non pour gagner.",NaN,gagner,NaN,NaN,advcl,NaN,,18,,[],[],gagner,14,Dpt au sens large,VERB,30,9,31,[],[],[],[],[],[],[],False,False,False
"Le jeu était pour lui un combat, une lutte contre une difficulté, mais une lutte sans mouvement, sans déplacement, sans fatigue, et cela allait à son caractère.",cela,allait,à son caractère,nsubj,conj,obl:arg,28,29,32,[28],"[30, 31, 32]",aller,7,_,_,31,9,32,[],['0'],['0'],[],[],[],[],True,False,False
"On ne connaissait à Phileas Fogg ni femme ni enfants,- ce qui peut arriver aux gens les plus honnêtes,- ni parents ni amis,- ce qui est plus rare en vérité.",On,connaissait,à Phileas Fogg ni femme ni enfants,nsubj,root,obl:arg,1,3,5,[1],"[4, 5, 6, 7, 8, 9, 10]",connaître,0,_,_,32,10,33,[],['0'],['0'],[],[],[],[],True,False,False
"On ne connaissait à Phileas Fogg ni femme ni enfants,- ce qui peut arriver aux gens les plus honnêtes,- ni parents ni amis,- ce qui est plus rare en vérité.",On,connaissait,ce,nsubj,root,obj,1,3,13,[1],[13],connaître,0,_,_,32,10,33,[],[],[],[],[],[],[],False,False,False
"On ne connaissait à Phileas Fogg ni femme ni enfants,- ce qui peut arriver aux gens les plus honnêtes,- ni parents ni amis,- ce qui est plus rare en vérité.",qui,peut,NaN,nsubj,acl:relcl,NaN,14,15,,[14],[],pouvoir,13,_,_,32,10,33,[],[],[],[],[],[],[],False,False,False
"On ne connaissait à Phileas Fogg ni femme ni enfants,- ce qui peut arriver aux gens les plus honnêtes,- ni parents ni amis,- ce qui est plus rare en vérité.",qui,arriver,aux gens les plus honnêtes,nsubj,xcomp,obl:arg,14,16,18,[14],"[17, 18, 19, 20, 21]",arriver,15,Dpt au sens large,VERB,32,10,33,[],[],[],[],[],[],[],False,False,False
"Phileas Fogg vivait seul dans sa maison de Saville - row, où personne ne pénétrait.",Phileas Fogg,vivait,dans sa maison de Saville - row,nsubj,root,obl:mod,1,3,7,"[1, 2]","[5, 6, 7, 8, 9, 10, 11]",vivre,0,41,PER,33,10,34,['0'],['0'],['0'],[],"['5', '10']","['5', '10']",['FAC'],True,True,True
"Phileas Fogg vivait seul dans sa maison de Saville - row, où personne ne pénétrait.",personne,pénétrait,où,nsubj,acl:relcl,iobj,14,16,13,[14],[13],pénétrer,7,_,_,33,10,34,[],[],[],[],['5'],['5'],['FAC'],False,True,False
Un seul domestique suffisait à le servir.,Un seul domestique,suffisait,NaN,nsubj,root,NaN,3,4,,"[1, 2, 3]",[],suffire,0,_,_,35,10,36,['12'],[],['12'],[],[],[],[],True,False,False
Un seul domestique suffisait à le servir.,Un seul domestique,servir,le,nsubj,xcomp,obj,3,7,6,"[1, 2, 3]",[6],servir,4,_,_,35,10,36,['12'],['0'],"['12', '0']",[],[],[],[],True,False,False
"Déjeunant, dînant au club à des heures chronométriquement déterminées, dans la même salle, à la même table, ne traitant point ses collègues, n' invitant aucun étranger, il ne rentrait chez lui que pour se coucher, à minuit précis, sans jamais user de ces chambres confortables que le Reform - Club tient à la disposition des membres du cercle.",NaN,Déjeunant,NaN,NaN,advcl,NaN,,1,,[],[],déjeuner,23,58,PER,36,10,37,[],[],[],[],[],[],[],False,False,False
"Déjeunant, dînant au club à des heures chronométriquement déterminées, dans la même salle, à la même table, ne traitant point ses collègues, n' invitant aucun étranger, il ne rentrait chez lui que pour se coucher, à minuit précis, sans jamais user de ces chambres confortables que le Reform - Club tient à la disposition des membres du cercle.",NaN,dînant,au club,NaN,advcl,obl:arg,,3,5,[],"[4, 5]",dîner,1,60,PER,36,10,37,[],[],[],[],['3'],['3'],['FAC'],False,True,False
"Déjeunant, dînant au club à des heures chronométriquement déterminées, dans la même salle, à la même table, ne traitant point ses collègues, n' invitant aucun étranger, il ne rentrait chez lui que pour se coucher, à minuit précis, sans jamais user de ces chambres confortables que le Reform - Club tient à la disposition des membres du cercle.",NaN,dînant,à des heures,NaN,advcl,obl:mod,,3,8,[],"[6, 7, 8]",dîner,1,60,PER,36,10,37,[],[],[],[],[],[],[],False,False,False
"Déjeunant, dînant au club à des heures chronométriquement déterminées, dans la même salle, à la même table, ne traitant point ses collègues, n' invitant aucun étranger, il ne rentrait chez lui que pour se coucher, à minuit précis, sans jamais user de ces chambres confortables que le Reform - Club tient à la disposition des membres du cercle.",NaN,dînant,dans la même salle,NaN,advcl,obl:mod,,3,15,[],"[12, 13, 14, 15]",dîner,1,60,PER,36,10,37,[],['66'],['66'],[],[],[],[],True,False,False
"Déjeunant, dînant au club à des heures chronométriquement déterminées, dans la même salle, à la même table, ne traitant point ses collègues, n' invitant aucun étranger, il ne rentrait chez lui que pour se coucher, à minuit précis, sans jamais user de ces chambres confortables que le Reform - Club tient à la disposition des membres du cercle.",NaN,dînant,à la même table,NaN,advcl,obl:mod,,3,20,[],"[17, 18, 19, 20]",dîner,1,60,PER,36,10,37,[],['102'],['102'],[],[],[],[],True,False,False
